spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,x,y
5240,"Sergey Sergeevich Prokofiev to Lev Moiseevich Tseitlin, 26 December 1927","Box: 2; Folder: 1927, December","Binder XVI, page 258",26 December 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Lev Moiseevich Tseitlin,not_stated,Gertsena Ul. 13,Moscow,,"Gertsena Ul. 13, Moscow",original,letter,draft,Russian,Typed draft.,37.57182724,55.48830478
5243,"Sergey Sergeevich Prokofiev to Alfred Bloch, 27 December 1927","Box: 2; Folder: 1927, December","Binder XVI, page 262",27 December 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Alfred Bloch,not_stated,12 Rue Henner,Paris,,"12 Rue Henner, Paris",original,letter,draft,French,Typed draft.,2.333106387,48.88037482
5244,"Sergey Sergeevich Prokofiev to Marcelle Blanchard, 27 December 1927","Box: 2; Folder: 1927, December","Binder XVI, page 263",27 December 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Marcelle Blanchard,Pleyel Lyon&Co,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",original,letter,draft,French,Typed draft.,2.34481656,48.87776471
5249,"Sergey Sergeevich Prokofiev to Tigran Avetovich Tarumov, 29 December 1927","Box: 2; Folder: 1927, December","Binder XVI, page 270",29 December 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Tigran Avetovich Tarumov,not_stated,Koloubanskaja 8,Tiflis,,"Koloubanskaja 8, Tiflis",original,telegram,draft,Russian,Recipient's full address: 'Koloubanskaja 8'.,44.79612,41.70908
5250,"Sergey Sergeevich Prokofiev to Tigran Avetovich Tarumov, 29 December 1927","Box: 2; Folder: 1927, December","Binder XVI, page 271",29 December 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Tigran Avetovich Tarumov,not_stated,Koloubanskaja 8,Tiflis,,"Koloubanskaja 8, Tiflis",original,letter,draft,Russian,Recipient's full address: 'Kolubanskaia 8'.,44.79612,41.70908
5252,"Sergey Sergeevich Prokofiev to Charles Mutin, 30 December 1927","Box: 2; Folder: 1927, December","Binder XVI, page 272",30 December 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Charles Mutin,not_stated,15 Avenue du Maine,Paris,,"15 Avenue du Maine, Paris",original,letter,draft,French,Typed draft.,2.320367049,48.84386473
5264,"Sergey Sergeevich Prokofiev to Mme Reis, 1927-96-24",not_stated,"Binder XLI, page 227",1927-96-24,exact,Sergey Sergeevich Prokofiev,not_stated,1-3 Rue des Italiens,Paris,,"1-3 Rue des Italiens, Paris",Mme Reis,not_stated,29 West 47th Street,New York,,"29 West 47th Street, New York",photocopy,letter,draft,English,,-73.9802287,40.7573911
5276,"Sergey Sergeevich Prokofiev to Haenos, 08 January 1928","Box: 2; Folder: 1928, January","Binder XX, page 27",08 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Haenos,not_stated,not_stated,New York,,New York,original,telegram,draft,English,,-74.00714,40.71455
5277,"Sergey Sergeevich Prokofiev to Marina Tsvetaeva, 09 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 10",09 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Marina Tsvetaeva,not_stated,not_stated,Meudon-Valfleury,,Meudon-Valfleury,original,letter,draft,Russian,Typed draft.,4.49134,45.52163
5278,"Sergey Sergeevich Prokofiev to Michel Millet, 09 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 11",09 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Michel Millet,not_stated,not_stated,St. Julien-du-Sault,,St. Julien-du-Sault,original,letter,draft,French,Typed draft.,3.29687,48.0329
5280,"Sergey Sergeevich Prokofiev to Serge Kostritsky, 09 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 14",09 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Serge Kostritsky,not_stated,76 Rue Orfila,Paris,,"76 Rue Orfila, Paris",original,letter,draft,Russian,Typed draft.,2.398281223,48.86717972
5281,"Sergey Sergeevich Prokofiev to A. Dimo-Semenoff, 10 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 15",10 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A. Dimo-Semenoff,not_stated,Via Ponte Reale 2-74,Genoa,,"Via Ponte Reale 2-74, Genoa",original,letter,draft,Russian,Typed draft.,8.929308526,44.40941545
5283,"Sergey Sergeevich Prokofiev to Manuel Clausells, 10 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 18",10 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Manuel Clausells,not_stated,Mercaders 23,Barcelona,,"Mercaders 23, Barcelona",original,letter,draft,Russian,Typed draft.,2.178000215,41.38518278
5285,"Sergey Sergeevich Prokofiev to Clerical assistant, 13 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 20",13 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,Typed draft.,16.3744965,48.203838
5292,"Sergey Sergeevich Prokofiev to Parnet, 14 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 33",14 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Parnet,not_stated,92 Rue du Dessous des Berges,Paris,,"92 Rue du Dessous des Berges, Paris",original,letter,handwritten,French,Typed draft.,2.372124934,48.82941176
5293,"Sergey Sergeevich Prokofiev to A. Collin, 15 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 34",15 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A. Collin,not_stated,5 Square du Roule,Paris,,"5 Square du Roule, Paris",original,letter,draft,French,Typed draft.,2.299383287,48.87664151
5298,"Sergey Sergeevich Prokofiev to Clerical assistant, 17 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 40",17 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,International Press Cutting Bureau,329 High Holborn,London,,"329 High Holborn, London",original,letter,draft,English,Typed draft.,-0.1120443977,51.51815307
5302,"Sergey Sergeevich Prokofiev to Clerical assistant, 18 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 45",18 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Guaranty Trust Company of New York,Fifth Avenue & 44th Street,New York,,"Fifth Avenue & 44th Street, New York",original,letter,draft,English,Typed draft.,-74.006802,40.648464
5305,"Sergey Sergeevich Prokofiev to Clerical assistant, 18 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 53",18 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,,16.3744965,48.203838
5306,"Sergey Sergeevich Prokofiev to A. Dimo-Semenoff, 19 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 54",19 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A. Dimo-Semenoff,not_stated,Via Ponte Reale 2-74,Genoa,,"Via Ponte Reale 2-74, Genoa",original,letter,draft,Russian,,8.929308526,44.40941545
5307,"Sergey Sergeevich Prokofiev to Clerical assistant, 19 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 55",19 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,Typed draft.,16.3744965,48.203838
5315,"Sergey Sergeevich Prokofiev to Clerical assistant, 26 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 69",26 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,Typed draft.,16.3744965,48.203838
5317,"Sergey Sergeevich Prokofiev to Clerical assistant, 26 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 71",26 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,MODPiK,Tverskoi Bulvar 25,Moscow,,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,Typed draft.,37.60218846,55.76234375
5322,"Sergey Sergeevich Prokofiev to S. Ughet, 27 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 75",27 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Moscow,,"5 Avenue Frémiet, Moscow",S. Ughet,not_stated,17 East 45th Street,New York,,"17 East 45th Street, New York",original,letter,draft,Russian,Typed draft.,-73.97851074,40.75506898
5328,"Sergey Sergeevich Prokofiev to A. Dimo-Semenoff, 30 January 1928","Box: 2; Folder: 1928, January","Binder XVII, page 83",30 January 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A. Dimo-Semenoff,not_stated,Via Ponte Reale 2-74,Genoa,,"Via Ponte Reale 2-74, Genoa",original,letter,draft,Russian,Typed draft.,8.929308526,44.40941545
5339,"Sergey Sergeevich Prokofiev to A. Jasmin, 03 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 97",03 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A. Jasmin,not_stated,not_stated,Nesles la Vallée,,Nesles la Vallée,original,letter,draft,French,,2.17161,49.12811
5340,"Sergey Sergeevich Prokofiev to Boris Vladimirovich Asafiev, 05 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 98",05 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Boris Vladimirovich Asafiev,not_stated,Oktiabrsky bulvar dom Novikovoi,Detskoe Selo,,"Oktiabrsky bulvar dom Novikovoi, Detskoe Selo",original,telegram,draft,Russian,,22.7325,54.6333
5344,"Sergey Sergeevich Prokofiev to Ivan Vasilievich Ekskuzovich, 08 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 106",08 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Ivan Vasilievich Ekskuzovich,not_stated,not_stated,Leningrad,,Leningrad,original,letter,draft,Russian,Typed draft.,30.26417,59.89444
5345,"Sergey Sergeevich Prokofiev to Fyodor Weber, 08 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 107",08 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,13.37691,52.51604
5349,"Sergey Sergeevich Prokofiev to John Carpenter, 09 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 110",09 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",John Carpenter,not_stated,not_stated,Munich,,Munich,original,letter,draft,French,Typed draft.,11.57754,48.13641
5350,"Sergey Sergeevich Prokofiev to Tigran Avetovich Tarumov, 09 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 111",09 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Tigran Avetovich Tarumov,not_stated,Kolubanskaia 8,Tiflis,,"Kolubanskaia 8, Tiflis",original,letter,draft,Russian,Typed draft.,44.79612,41.70908
5351,"Sergey Sergeevich Prokofiev to A. I. Ilevich, 09 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 112",09 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A. I. Ilevich,not_stated,"Pletnevsky Pereulok 7, kv. 10.",Kharkov,,"Pletnevsky Pereulok 7, kv. 10., Kharkov",original,letter,draft,Russian,Typed draft.,36.23446829,49.98633569
5357,"Sergey Sergeevich Prokofiev to Boris Vladimirovich Asafiev, 14 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 122",14 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Boris Vladimirovich Asafiev,not_stated,not_stated,Detskoe Selo,,Detskoe Selo,original,letter,draft,Russian,,30.34046,59.68733
5359,"Sergey Sergeevich Prokofiev to Clerical assistant, 14 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 127",14 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,La Revue Musicale,132 - 136 Boulevard Montparnasse,Paris,,"132 - 136 Boulevard Montparnasse, Paris",original,letter,draft,French,Typed draft.,2.332288027,48.84102516
5360,"Sergey Sergeevich Prokofiev to Maria Rein, 15 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 128",15 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Maria Rein,not_stated,not_stated,Hamburg,,Hamburg,original,letter,draft,Russian,Typed draft.,9.99183,53.55375
5361,"Sergey Sergeevich Prokofiev to Clerical assistant, 15 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 130",15 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,MODPiK,Tverskoi Bulvar 25,Moscow,,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,Typed draft.,37.60218846,55.76234375
5363,"Sergey Sergeevich Prokofiev to C. Garguilo, 16 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 132",16 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",C. Garguilo,not_stated,263 bis Boulevard Péreire,Paris,,"263 bis Boulevard Péreire, Paris",original,letter,draft,French,Typed draft.,2.285584093,48.87844011
5366,"Sergey Sergeevich Prokofiev to Clerical assistant, 18 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 138",18 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Intrnational Press-Cutting Bureau,329 High Holborn,London,,"329 High Holborn, London",original,letter,draft,English,Typed draft.,-0.1120443977,51.51815307
5367,"Sergey Sergeevich Prokofiev to Clerical assistant, 19 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 139",19 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,not_stated,6 Rue de Vergnies,Brussels,,"6 Rue de Vergnies, Brussels",original,letter,draft,French,,4.370504107,50.82937919
5376,"Sergey Sergeevich Prokofiev to Clerical assistant, 23 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 148",23 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Persimfans,Gertsena Ul. 13,Moscow,,"Gertsena Ul. 13, Moscow",original,telegram,draft,Russian,,37.57182724,55.48830478
5379,"Sergey Sergeevich Prokofiev to Lev Moiseevich Tseitlin, 25 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 152",25 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Lev Moiseevich Tseitlin,not_stated,Gertsena Ul. 13,Moscow,,"Gertsena Ul. 13, Moscow",original,letter,draft,Russian,,37.57182724,55.48830478
5381,"Sergey Sergeevich Prokofiev to Michel Millet, 25 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 155",25 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Michel Millet,not_stated,not_stated,St. Julien-du-Sault,,St. Julien-du-Sault,original,letter,draft,French,Typed draft.,3.29687,48.0329
5383,"Sergey Sergeevich Prokofiev to C. Garguilo, 27 February 1928","Box: 2; Folder: 1928, February","Binder XVII, page 157",27 February 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",C. Garguilo,not_stated,263 bis Boulevard Péreire,Paris,,"263 bis Boulevard Péreire, Paris",original,letter,draft,French,Typed draft.,2.285584093,48.87844011
5389,"Sergey Sergeevich Prokofiev to Boris Vladimirovich Asafiev, 02 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 166",02 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Boris Vladimirovich Asafiev,not_stated,not_stated,Detskoe Selo,,Detskoe Selo,original,telegram,draft,Russian,,30.34046,59.68733
5394,"Sergey Sergeevich Prokofiev to Ivan Vasilievich Ekskuzovich, 05 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 173",05 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Ivan Vasilievich Ekskuzovich,not_stated,Zodchego Rossi Ul. 2,Leningrad,,"Zodchego Rossi Ul. 2, Leningrad",original,telegram,handwritten,Russian,,30.26417,59.89444
5395,"Sergey Sergeevich Prokofiev to Mr Friart, 06 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 174",06 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Mr Friart,not_stated,21 Rue de la Pierre Levée,Paris,,"21 Rue de la Pierre Levée, Paris",original,letter,draft,French,Typed draft.,2.369920149,48.86811075
5396,"Sergey Sergeevich Prokofiev to E. Bonneau, 06 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 175",06 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",E. Bonneau,Le Lynx,38 Rue Fontaine,Paris,,"38 Rue Fontaine, Paris",original,letter,draft,French,Typed draft.,2.262035168,48.84367486
5399,"Sergey Sergeevich Prokofiev to Tigran Avetovich Tarumov, 06 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 184",06 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Tigran Avetovich Tarumov,not_stated,not_stated,Tiflis,,Tiflis,original,letter,draft,Russian,Typed draft.,44.79612,41.70908
5400,"Sergey Sergeevich Prokofiev to Tigran Avetovich Tarumov, 07 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 183",07 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Tigran Avetovich Tarumov,not_stated,not_stated,Tiflis,,Tiflis,original,telegram,draft,Russian,,44.79612,41.70908
5401,"Sergey Sergeevich Prokofiev to Manuel Clausells, 09 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 184",09 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Manuel Clausells,not_stated,Mercaders 23,Barcelona,,"Mercaders 23, Barcelona",original,letter,draft,French,Typed draft.,2.178000215,41.38518278
5402,"Sergey Sergeevich Prokofiev to Clerical assistant, 09 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 185",09 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,International Press Cutting Bureau,329 High Holborn,London,,"329 High Holborn, London",original,letter,draft,English,,-0.1120443977,51.51815307
5406,"Sergey Sergeevich Prokofiev to Clerical assistant, 09 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 193",09 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,,16.3744965,48.203838
5408,"Sergey Sergeevich Prokofiev to Paul Bechert, 10 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 195",10 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Paul Bechert,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,Typed draft. With added note in SP's hand (in French).,16.3744965,48.203838
5410,"Sergey Sergeevich Prokofiev to Clerical assistant, 10 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 196",10 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Clerical assistant,Musikthma,not_stated,Vienna,,Vienna,original,telegram,draft,French,,16.3688,48.20254
5412,"Sergey Sergeevich Prokofiev to Clerical assistant, 12 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 198",12 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,MODPiK,Tverskoi Bulvar 25,Moscow,,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,Typed draft.,37.60218846,55.76234375
5424,"Sergey Sergeevich Prokofiev to Paul Bechert, 14 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 214",14 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Paul Bechert,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,Typed draft.,16.3744965,48.203838
5425,"Sergey Sergeevich Prokofiev to Auguste Reynault, 14 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 215",14 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Auguste Reynault,not_stated,42 Avenue de Wagram,Paris,,"42 Avenue de Wagram, Paris",original,letter,draft,French,Typed draft.,2.297469039,48.87719181
5427,"Sergey Sergeevich Prokofiev to Manuel Clausells, 15 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 217",15 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Manuel Clausells,not_stated,Mercaders 23,Barcelona,,"Mercaders 23, Barcelona",original,letter,draft,French,,2.178000215,41.38518278
5435,"Sergey Sergeevich Prokofiev to Mr Barthou, 19 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 230",19 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Mr Barthou,not_stated,7 Avenue Victor Emanuel III,Paris,,"7 Avenue Victor Emanuel III, Paris",original,letter,draft,French,In Jean Marnold's hand.,2.282186719,48.83509293
5436,"Sergey Sergeevich Prokofiev to Mr Malherbe, 19 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 231",19 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,Mr Malherbe,not_stated,3 Place de Rivoli,Paris,,"3 Place de Rivoli, Paris",original,letter,draft,French,,2.359019834,48.85566189
5439,"Sergey Sergeevich Prokofiev to Viktor Mikhailovich Beliaev, 20 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 235",20 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Viktor Mikhailovich Beliaev,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,37.61501,55.75696
5440,"Sergey Sergeevich Prokofiev to E. V. Rudnev, 21 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 237",21 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",E. V. Rudnev,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,2.34144,48.85721
5444,"Sergey Sergeevich Prokofiev to J. Gandrey-Rety, 21 March 1928","Box: 2; Folder: 1928, March",not_applicable,21 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,,not_stated,J. Gandrey-Rety,Chantecler,97 Rue de Courcelles,Paris,,"97 Rue de Courcelles, Paris",original,letter,draft,French,,2.301336431,48.88093986
5453,"Sergey Sergeevich Prokofiev to Paul Bechert, 28 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 255",28 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Paul Bechert,Internationale Theater- u. Musik-Agentur,Schellinggasse 12,Vienna,,"Schellinggasse 12, Vienna",original,letter,draft,French,,16.3744965,48.203838
5456,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 31 March 1928","Box: 2; Folder: 1928, March","Binder XVII, page 261",31 March 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,37.61501,55.75696
5461,"Sergey Sergeevich Prokofiev to Fyodor Weber, 04 April 1928","Box: 2; Folder: 1928, April","Binder XVII, page 272",04 April 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,13.37691,52.51604
5462,"Sergey Sergeevich Prokofiev to Viktor Mikhailovich Beliaev, 04 April 1928","Box: 2; Folder: 1928, April","Binder XVII, page 273",04 April 1928,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Viktor Mikhailovich Beliaev,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft. Also in answer to XVII/ 254.,37.61501,55.75696
