SPA id,item_title,container,goldsmiths,date,date_qualifier,Sender,sender_organization,sender_address,sender_city,sender_country,address,Recipient,recipient_organization,recipient_address,recipient_city,recipient_country,address,format,document_type,format,language,notes,x,y
1669,"Sergey Sergeevich Prokofiev to Valter Fedorovich Nuvel, 20 April 1921",not_stated,"Binder XLI, page 129",20 April 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Valter Fedorovich Nuvel,not_stated,13 Rue d'Alger,Paris,,"13 Rue d'Alger, Paris",photocopy,telegram,draft,French,,-2.1637,47.21926
1670,"Sergey Sergeevich Prokofiev to Serge Pavlovich Diaghilev, 20 April 1921",not_stated,"Binder XLI, page 129",20 April 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Serge Pavlovich Diaghilev,not_stated,not_stated,Monte-Carlo,,Monte-Carlo,photocopy,telegram,handwritten,French,,-2.1637,47.21926
1681,"Sergey Sergeevich Prokofiev to Pierre Sechiari, 06 May 1921","Box: 1; Folder: 1921, April","Binder XLI, page 143",06 May 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Pierre Sechiari,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,"Letter starts en verso of letter from Pierre Sechiari to Prokofiev on April 30th, 1921.",-2.1637,47.21926
1683,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 02 May 1921",not_stated,"Binder XLII, page 55",02 May 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,-2.1652,47.2484
1685,"Sergey Sergeevich Prokofiev to Boris de Schloezer, 04 May 1921","Box: 1; Folder: 1921, May","Binder XLI, page 142",04 May 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Boris de Schloezer,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,Russian,Typed draft.,-2.1652,47.2484
1692,"Sergey Sergeevich Prokofiev to Mr Aranha, 24 May 1921","Box: 1; Folder: 1921, May","Binder XLI, page 156",24 May 1921,exact,Sergey Sergeevich Prokofiev,not_stated,11 Rue Scribe,Paris,,"11 Rue Scribe, Paris",Mr Aranha,not_stated,not_stated,Paris,,Paris,original,letter,draft,French,Recipient: 'M.Aranha' (?),2.330767892,48.87212798
1696,"Sergey Sergeevich Prokofiev to Alfred Bloch, 31 May 1921","Box: 1; Folder: 1921, May","Binder XLI, page 158",31 May 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Alfred Bloch,not_stated,12 Rue Henner,Paris,,"12 Rue Henner, Paris",original,letter,draft,French,,-2.1637,47.21926
1700,"Sergey Sergeevich Prokofiev to Horace Parmelee, 03 June 1921","Box: 1; Folder: 1921, June","Binder XLI, page 164",03 June 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Horace Parmelee,not_stated,not_stated,New York,,New York,original,letter,draft,English,,-2.1637,47.21926
1703,"Sergey Sergeevich Prokofiev to Alfred Bloch, 08 June 1921","Box: 1; Folder: 1921, June","Binder XLI, page 167",08 June 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,London,,London,Alfred Bloch,not_stated,not_stated,Paris,,Paris,original,letter,draft,English,,-0.1272099998,51.50642
1708,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 19 June 1921","Box: 1; Folder: 1921, June","Binder XLI, page 174",19 June 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Ernest Alexandrovich Oeberg,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,-2.1637,47.21926
1712,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 23 June 1921",not_stated,"Binder XLII, page 57",23 June 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Fatma Samoilenko,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,handwritten,Russian,,-2.1637,47.21926
1716,"Sergey Sergeevich Prokofiev to Mary Garden, 30 June 1921","Box: 1; Folder: 1921, June","Binder XLI, page 187",30 June 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Mary Garden,not_stated,not_stated,Paris,,Paris,original,letter,handwritten,Russian,,-2.1637,47.21926
1719,"Sergey Sergeevich Prokofiev to Mr Zingel, 05 July 1921","Box: 1; Folder: 1921, July","Binder XLI, page 183",05 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Mr Zingel,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,-2.1637,47.21926
1724,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 08 July 1921",not_stated,"Binder XLIII, page 21",08 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,,"Les Rochelets, St. Brévin-les-Pins",Pierre Petrovich Souvchinsky,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,typed,Russian,,-2.1637,47.21926
1731,"Sergey Sergeevich Prokofiev to Mr Zingel, 23 July 1921","Box: 1; Folder: 1921, July","Binder II, page 6",23 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Mr Zingel,not_stated,not_stated,Berlin,,Berlin,original,letter,typed,Russian,,-2.1652,47.2484
1732,"Sergey Sergeevich Prokofiev to Ephraim Gottlieb, 27 July 1921","Box: 1; Folder: 1921, July","Binder II, page 11",27 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Ephraim Gottlieb,not_stated,not_stated,Chicago,,Chicago,original,letter,handwritten,Russian,,-2.160455787,47.22324694
1733,"Sergey Sergeevich Prokofiev to Clerical assistant, 27 July 1921","Box: 1; Folder: 1921, July","Binder II, page 13",27 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Clerical assistant,Concerts Populaires,not_stated,Brussels,,Brussels,original,letter,draft,French,,-2.160455787,47.22324694
1734,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 28 July 1921",not_stated,"Binder XLIII, page 22",28 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Pierre Petrovich Souvchinsky,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,typed,Russian,,2.34144,48.85721
1738,"Sergey Sergeevich Prokofiev to Ruth Martin, 31 July 1921","Box: 1; Folder: 1921, July","Binder II, page 15",31 July 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Ruth Martin,not_stated,3987 Goldfinch Street,New York,,"3987 Goldfinch Street, New York",original,letter,draft,English,"Complete letter to which this is the reply: II/9, II/17, II/16",-2.1652,47.2484
1741,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 05 August 1921","Box: 1; Folder: 1921, August","Binder II, page 24",05 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Ernest Alexandrovich Oeberg,not_stated,not_stated,not_stated,,not_stated,original,letter,typed,Russian,,-2.1652,47.2484
1743,"Sergey Sergeevich Prokofiev to Mr Zingel, 07 August 1921","Box: 1; Folder: 1921, August","Binder II, page 25",07 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Mr Zingel,not_stated,not_stated,Berlin,,Berlin,original,letter,typed,Russian,Answer to II/6 ID 1027.,-2.160455787,47.22324694
1750,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 12 August 1921",not_stated,"Binder XLII, page 62",12 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Fatma Samoilenko,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,typed,Russian,,-2.1652,47.2484
1751,"Sergey Sergeevich Prokofiev to not_stated, 14 August 1921","Box: 1; Folder: 1921, August","Binder II, page 30",14 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,not_stated,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,Recipient: Pierre Janlet,-2.1652,47.2484
1753,"Sergey Sergeevich Prokofiev to Sofiia Kokhanskaia, 16 August 1921","Box: 1; Folder: 1921, August","Binder II, page 35",16 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Sofiia Kokhanskaia,not_stated,not_stated,Zeebrugge,,Zeebrugge,original,letter,typed,Russian,,-2.160455787,47.22324694
1763,"Sergey Sergeevich Prokofiev to Ephraim Gottlieb, 20 August 1921","Box: 1; Folder: 1921, August","Binder II, page 51",20 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Ephraim Gottlieb,not_stated,not_stated,Chicago,,Chicago,original,letter,draft,English,,-2.160455787,47.22324694
1767,"Sergey Sergeevich Prokofiev to Mr Sharpe, [23 August 1921]","Box: 1; Folder: 1921, August","Binder II, page 50",23 August 1921,implied,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Mr Sharpe,not_stated,not_stated,not_stated,,not_stated,original,telegram,draft,French,,-2.160455787,47.22324694
1772,"Sergey Sergeevich Prokofiev to Helen Goetschel, 25 August 1921","Box: 1; Folder: 1921, August","Binder II, page 65",25 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Helen Goetschel,not_stated,not_stated,Monte-Carlo,,Monte-Carlo,original,letter,draft,French,,-2.160455787,47.22324694
1774,"Sergey Sergeevich Prokofiev to Ernest Ansermet, 29 August 1921","Box: 1; Folder: 1921, August","Binder II, page 74",29 August 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Ernest Ansermet,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,Ansermet was then in Switzerland.,-2.1652,47.2484
1781,"Sergey Sergeevich Prokofiev to Natalia Voinova, 05 September 1921","Box: 1; Folder: 1921, September","Binder II, page 81",05 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Natalia Voinova,not_stated,not_stated,New York,,New York,original,letter,typed,Russian,,-2.1652,47.2484
1784,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 07 September 1921","Box: 1; Folder: 1921, September","Binder II, page 87",07 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Ernest Alexandrovich Oeberg,not_stated,not_stated,Berlin,,Berlin,original,letter,typed,Russian,SP's address is typed as 'Roshlo'.,-2.1652,47.2484
1788,"Sergey Sergeevich Prokofiev to Boris de Schloezer, 10 September 1921","Box: 1; Folder: 1921, September","Binder II, page 90",10 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Boris de Schloezer,not_stated,not_stated,Paris,,Paris,original,letter,typed,Russian,,-2.1652,47.2484
1789,"Sergey Sergeevich Prokofiev to Alexei Fedorovich Staal, 10 September 1921","Box: 1; Folder: 1921, September","Binder II, page 95",10 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Cytises,St. Brévin-les-Pins,,"Villa Cytises, St. Brévin-les-Pins",Alexei Fedorovich Staal,not_stated,not_stated,St. Lunaire,,St. Lunaire,original,letter,typed,Russian,,-2.160455787,47.22324694
1791,"Sergey Sergeevich Prokofiev to Helen Goetschel, 13 September 1921","Box: 1; Folder: 1921, September","Binder II, page 97",13 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Helen Goetschel,not_stated,not_stated,Monte-Carlo,,Monte-Carlo,original,letter,draft,French,,-2.1652,47.2484
1798,"Sergey Sergeevich Prokofiev to Mr Zingel, 23 September 1921","Box: 1; Folder: 1921, September","Binder II, page 104",23 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Mr Zingel,not_stated,not_stated,Berlin,,Berlin,original,letter,typed,Russian,,-2.1652,47.2484
1800,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 28 September 1921","Box: 1; Folder: 1921, September","Binder II, page 110",28 September 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Ernest Alexandrovich Oeberg,not_stated,not_stated,Berlin,,Berlin,original,letter,typed,Russian,,-2.1652,47.2484
1802,"Sergey Sergeevich Prokofiev to Adelina Avgustovna Iung, 04 October 1921","Box: 1; Folder: 1921, October","Binder II, page 117",04 October 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Brévin-les-Pins,,St. Brévin-les-Pins,Adelina Avgustovna Iung,not_stated,not_stated,Riga,,Riga,original,letter,typed,Russian,Date: ' September' corrected to 'October'.,-2.1652,47.2484
1807,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 15 October 1921",not_stated,"Binder XLII, page 68",15 October 1921,exact,Sergey Sergeevich Prokofiev,not_stated,In transit,Cherbourg,,"In transit, Cherbourg",Fatma Samoilenko,not_stated,not_stated,not_stated,,not_stated,photocopy,telegram,handwritten,Russian,,-1.61608,49.64047
1812,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 21 October 1921",not_stated,"Binder XLII, page 71",21 October 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Fatma Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,-74.00714,40.71455
1814,"Sergey Sergeevich Prokofiev to Émile Polo, 30 October 1921","Box: 1; Folder: 1921, October","Binder II, page 123",30 October 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,,Chicago,Émile Polo,not_stated,not_stated,Nantes,,Nantes,original,letter,draft,French,,-87.63245,41.88425
1815,"Sergey Sergeevich Prokofiev to Ernest Alexandrovich Oeberg, 30 October 1921","Box: 1; Folder: 1921, October","Binder II, page 125",30 October 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,,Chicago,Ernest Alexandrovich Oeberg,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,,-87.63245,41.88425
1822,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 19 November 1921","Box: 1; Folder: 1921, November","Binder II, page 145",19 November 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,,Chicago,Fitzhugh Haensel,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,English,,-87.63245,41.88425
1825,"Sergey Sergeevich Prokofiev to Jessica Colbert, 30 November 1921","Box: 1; Folder: 1921, November","Binder II, page 157",30 November 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,,Chicago,Jessica Colbert,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,English,,-87.63245,41.88425
1835,"Sergey Sergeevich Prokofiev to Boris Nikolaevich Samoilenko, 20 December 1921",not_stated,"Binder XLII, page 73",20 December 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Michigan Avenue and Congress Street,Chicago,,"Michigan Avenue and Congress Street, Chicago",Boris Nikolaevich Samoilenko,not_stated,1 Avenue Émile Deschanel,Paris,,"1 Avenue Émile Deschanel, Paris",photocopy,postcard,handwritten,Russian,,-87.6243555,41.875659
1839,"Sergey Sergeevich Prokofiev to Mr Barrère, 24 December 1921","Box: 1; Folder: 1921, December","Binder II, page 180",24 December 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,,Chicago,Mr Barrère,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,,-87.63245,41.88425
1843,"Sergey Sergeevich Prokofiev to Alice Roullier, 25 December 1921",not_stated,"Binder II, page 171",25 December 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,,Chicago,Alice Roullier,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,handwritten,English,"Photocopy of letter, refusing invitation.",-87.63245,41.88425
1860,"Sergey Sergeevich Prokofiev to Alexei Kal, 08 January 1922","Box: 1; Folder: 1922, January","Binder III, page 7",08 January 1922,exact,Sergey Sergeevich Prokofiev,not_stated,Auditorium Hotel,Chicago,,"Auditorium Hotel, Chicago",Alexei Kal,not_stated,not_stated,Los Angeles,,Los Angeles,original,letter,draft,Russian,,-87.63245,41.88425
1862,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 09 January 1922",not_stated,"Binder XLII, page 75",09 January 1922,exact,Sergey Sergeevich Prokofiev,not_stated,Michigan Avenue and Congress Street,Chicago,,"Michigan Avenue and Congress Street, Chicago",Fatma Samoilenko,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,handwritten,Russian,,-87.6243555,41.875659
1869,"Sergey Sergeevich Prokofiev to David Nakhatovitsch, 18 January 1922","Box: 1; Folder: 1922, January","Binder III, page 22",18 January 1922,exact,Sergey Sergeevich Prokofiev,not_stated,859 7 Avenue,New York,,"859 7 Avenue, New York",David Nakhatovitsch,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,French,"On verso of Letter from David Nakhatovitch to Sergei Prokofiev dated January 14th, 1922",-73.98086375,40.76433596
1875,"Sergey Sergeevich Prokofiev to Mr Flagler, 22 January 1922",not_stated,"Binder XLI, page 213",22 January 1922,exact,Sergey Sergeevich Prokofiev,not_stated,Broadway at Knickerbocker Place,Kansas City,,"Broadway at Knickerbocker Place, Kansas City",Mr Flagler,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,handwritten,English,,-94.590414,39.062718
1882,"Sergey Sergeevich Prokofiev to Mary Garden, 19 February 1922","Box: 1; Folder: 1922, February","Binder III, page 57",19 February 1922,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,,New York,Mary Garden,not_stated,not_stated,New York,,New York,original,letter,draft,French,,-74.00714,40.71455
1886,"Sergey Sergeevich Prokofiev to Leona Spitzer, 03 March 1922","Box: 1; Folder: 1922, March","Binder III, page 60",03 March 1922,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Rotterdam,,Rotterdam,Leona Spitzer,not_stated,not_stated,San Jose,,San Jose,original,letter,draft,English,Headed notepaper: 'Holland-America Line Rotterdam S.S. Noordam'.,4.47848,51.92282
1903,"Sergey Sergeevich Prokofiev to Fitzhugh Haensel, 02 April 1922","Box: 1; Folder: 1922, April","Binder III, page 86",02 April 1922,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Ettal,Germany,Ettal,Fitzhugh Haensel,not_stated,not_stated,New York,,New York,original,letter,draft,English,,11.09309,47.5688
1906,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 06 April 1922",not_stated,"Binder XLIII, page 25",06 April 1922,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Christophorus,Ettal,Germany,"Villa Christophorus, Ettal",Pierre Petrovich Souvchinsky,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,typed,Russian,,11.09309,47.5688
1907,"Sergey Sergeevich Prokofiev to Deborah Beirne, 08 April 1922","Box: 1; Folder: 1922, April","Binder III, page 90",08 April 1922,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Ettal,Germany,Ettal,Deborah Beirne,not_stated,2 West 29th Street,New York,,"2 West 29th Street, New York",original,letter,draft,English,,11.09309,47.5688
1908,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 08 April 1922","Box: 1; Folder: 1922, April","Binder III, page 91",08 April 1922,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Ettal,Germany,Ettal,Fatma Samoilenko,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,,11.09309,47.5688
1909,"Sergey Sergeevich Prokofiev to Alexei Fedorovich Staal, 09 April 1922","Box: 1; Folder: 1922, April","Binder III, page 92",09 April 1922,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Ettal,Germany,Ettal,Alexei Fedorovich Staal,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,On the reverse side of Document ID 1188,11.09309,47.5688
