spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_full_address,original,document_type,format,language,notes
1569,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 15 March 1920",not_stated,"Binder XLII, page 28",15 March 1920,exact,Sergey Sergeevich Prokofiev,not_stated,340 West 57th Street,New York,"340 West 57th Street, New York",Fatma Samoilenko,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1571,"Sergey Sergeevich Prokofiev to Nina Pavlovna Koshetz, 08 April 1920",not_stated,"Binder XLII, page 2",08 April 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,New York,Nina Pavlovna Koshetz,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,"According to Lina Prokofiev's note: Recipient's address is 'Tiflis, Russia'."
1572,"Sergey Sergeevich Prokofiev to Nina Pavlovna Koshetz, 08 April 1920",not_stated,"Binder XLII, page 5",08 April 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,New York,Nina Pavlovna Koshetz,not_stated,not_stated,not_stated,not_stated,photocopy,letter,typed,Russian,Typed transcript of XLII/ 3.
1575,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 29 May 1920",not_stated,"Binder XLII, page 32",29 May 1920,exact,Sergey Sergeevich Prokofiev,not_stated,Upper Bedford Place,London,"Upper Bedford Place, London",Fatma Samoilenko,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1577,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 08 June 1920",not_stated,"Binder XLII, page 38",08 June 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,London,London,Fatma Samoilenko,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1579,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 06 July 1920",not_stated,"Binder XLII, page 41",06 July 1920,exact,Sergey Sergeevich Prokofiev,not_stated,12 Quai de la Tour,Mantes-sur-Seine,"12 Quai de la Tour, Mantes-sur-Seine",Fatma Samoilenko,not_stated,59 Avenue Marceau,Paris,"59 Avenue Marceau, Paris",photocopy,postcard,handwritten,Russian,
1580,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 12 September 1920",not_stated,"Binder XLII, page 43",12 September 1920,exact,Sergey Sergeevich Prokofiev,not_stated,12 Quai de la Tour,Mantes-sur-Seine,"12 Quai de la Tour, Mantes-sur-Seine",Fatma Samoilenko,not_stated,75 Avenue des Champs-Élysées,Paris,"75 Avenue des Champs-Élysées, Paris",photocopy,postcard,handwritten,Russian,
1581,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 21 September 1920",not_stated,"Binder XLII, page 45",21 September 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Mantes-sur-Seine,Mantes-sur-Seine,Fatma Samoilenko,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1584,"Murray Lambert to Sergey Sergeevich Prokofiev, 13 October 1920",Box: 1; Folder: 1920,"Binder XLI, page 74",13 October 1920,exact,Murray Lambert,not_stated,17 Pond Street,London,"17 Pond Street, London",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
1585,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 16 October 1920",not_stated,"Binder XLII, page 48",16 October 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,Paris,Fatma Samoilenko,not_stated,75 Avenue des Champs-Élysées,Paris,"75 Avenue des Champs-Élysées, Paris",photocopy,postcard,handwritten,Russian,
1588,"not_stated to Maria Grigorievna Prokofieva, 25 October 1920",not_stated,"Binder XLIII, page 59",25 October 1920,exact,not_stated,not_stated,not_stated,not_stated,not_stated,Maria Grigorievna Prokofieva,not_stated,not_stated,Brussels,Brussels,photocopy,letter,handwritten,Russian,
1589,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 28 October 1920",not_stated,"Binder XLIII, page 63",28 October 1920,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue & 9 Street,New York,"5 Avenue & 9 Street, New York",Maria Grigorievna Prokofieva,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1590,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 07 November 1920",not_stated,"Binder XLIII, page 68",07 November 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Maria Grigorievna Prokofieva,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1591,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 15 November 1920",not_stated,"Binder XLIII, page 70",15 November 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Maria Grigorievna Prokofieva,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1592,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 19 November 1920",not_stated,"Binder XLIII, page 72",19 November 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1593,"Alexander Fedorovich Skliarevsky to Sergey Sergeevich Prokofiev, 23 November 1920",Box: 1; Folder: 1920,"Binder XLI, page 68",23 November 1920,exact,Alexander Fedorovich Skliarevsky,not_stated,not_stated,Manila,Manila,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,Originator; 'A. Skliarevsky'. (?)
1594,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 25 November 1920",not_stated,"Binder XLIII, page 73",25 November 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1595,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 01 December 1920",not_stated,"Binder XLIII, page 74",01 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1596,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 06 December 1920",not_stated,"Binder XLIII, page 75",06 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1597,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 08 December 1920",not_stated,"Binder XLIII, page 76",08 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Appleton,Appleton,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1600,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 12 December 1920",not_stated,"Binder XLIII, page 77",12 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Ogden,Ogden,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1601,"Julia Cantacuzène Speransky to Sergey Sergeevich Prokofiev, 16 December 1920",Box: 1; Folder: 1920,"Binder XLI, page 42",16 December 1920,exact,Julia Cantacuzène Speransky,not_stated,The Acasias Hotel,Sarasota,"The Acasias Hotel, Sarasota",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
1602,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 20 December 1920",not_stated,"Binder XLIII, page 78",20 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,San Francisco,San Francisco,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1603,"Sergey Sergeevich Prokofiev to Igor Fedorovich Stravinsky, 22 December 1920",not_stated,"Binder XLI, page 31",22 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Tijuana,Tijuana,Igor Fedorovich Stravinsky,not_stated,not_stated,Garches,Garches,photocopy,postcard,handwritten,Russian,
1604,"Maria Grigorievna Prokofieva to Sergey Sergeevich Prokofiev, 23 December 1920",not_stated,"Binder XLIII, page 79",23 December 1920,exact,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,San Diego,San Diego,photocopy,postcard,handwritten,Russian,
1605,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 26 December 1920",not_stated,"Binder XLIII, page 80",26 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1606,"Sergey Sergeevich Prokofiev to José Raoul Capablanca, 28 December 1920",not_stated,"Binder XLI, page 32",28 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,4th and S. Hill Sts.,Los Angeles,"4th and S. Hill Sts., Los Angeles",José Raoul Capablanca,not_stated,not_stated,Havana,Havana,photocopy,letter,draft,English,
1607,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 29 December 1920",not_stated,"Binder XLII, page 50",29 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,4th and S. Hill Sts.,Los Angeles,"4th and S. Hill Sts., Los Angeles",Fatma Samoilenko,not_stated,75 Avenue des Champs-Élysées,Paris,"75 Avenue des Champs-Élysées, Paris",photocopy,letter,handwritten,Russian,
1608,"Sergey Sergeevich Prokofiev to Maria Grigorievna Prokofieva, 30 December 1920",not_stated,"Binder XLIII, page 81",30 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Maria Grigorievna Prokofieva,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",photocopy,postcard,handwritten,Russian,
1609,"Sergey Sergeevich Prokofiev to Nina Pavlovna Koshetz, 31 December 1920",not_stated,"Binder XLII, page 8",31 December 1920,exact,Sergey Sergeevich Prokofiev,not_stated,4th and S. Hill Sts.,Los Angeles,"4th and S. Hill Sts., Los Angeles",Nina Pavlovna Koshetz,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1613,"Sergey Sergeevich Prokofiev to Henri Prunières, 03 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 44",03 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,4th and S. Hill Sts.,Los Angeles,"4th and S. Hill Sts., Los Angeles",Henri Prunières,not_stated,not_stated,Paris,Paris,original,letter,draft,French,
1614,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, 03 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 50",03 January 1921,exact,Fitzhugh Haensel,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,347 Blanchard Hall,Los Angeles,"347 Blanchard Hall, Los Angeles",original,letter,printed,English,
1615,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, 04 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 51",04 January 1921,exact,Fitzhugh Haensel,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,347 Blanchard Hall,Los Angeles,"347 Blanchard Hall, Los Angeles",original,letter,typed,English,
1616,"Vera Janacopulos to Sergey Sergeevich Prokofiev, 05 January 1921","Box: 1; Folder: 1921, January",not_applicable,05 January 1921,exact,Vera Janacopulos,not_stated,7 Rue Huysmans (VI),Paris,"7 Rue Huysmans (VI), Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
1617,"Nikolai Titovich Kucheriavy to Sergey Sergeevich Prokofiev, 05 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 52",05 January 1921,exact,Nikolai Titovich Kucheriavy,not_stated,not_stated,Chicago,Chicago,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
1618,"Sergey Sergeevich Prokofiev to Motoo Ohtaguro, 07 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 46",07 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Motoo Ohtaguro,not_stated,not_stated,not_stated,not_stated,original,letter,draft,English,
1619,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 08 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 48",08 January 1921,exact,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,Sergey Sergeevich Prokofiev,not_stated,347 Blanchard Hall,Los Angeles,"347 Blanchard Hall, Los Angeles",original,telegram,typed,English,
1620,"Sergey Sergeevich Prokofiev to Ephraim Gottlieb, 08 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 49",08 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,original,telegram,draft,English,
1621,"Jessica Colbert to Sergey Sergeevich Prokofiev, 10 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 55",10 January 1921,exact,Jessica Colbert,not_stated,619 Hearst Building,San Francisco,"619 Hearst Building, San Francisco",Sergey Sergeevich Prokofiev,not_stated,347 Blanchard Hall,Los Angeles,"347 Blanchard Hall, Los Angeles",original,letter,typed,English,
1622,"Nina Pavlovna Koshetz to Sergey Sergeevich Prokofiev, 10 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 72",10 January 1921,exact,Nina Pavlovna Koshetz,not_stated,610 Riverside Drive,New York,"610 Riverside Drive, New York",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
1623,"Sergey Sergeevich Prokofiev to Mr Johnson, 11 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 54",11 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,347 Blanchard Hall,Los Angeles,"347 Blanchard Hall, Los Angeles",Mr Johnson,not_stated,not_stated,Chicago,Chicago,original,letter,draft,English,
1624,"Sergey Sergeevich Prokofiev to Nina Pavlovna Koshetz, 12 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 56",12 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Nina Pavlovna Koshetz,not_stated,not_stated,New York,New York,original,letter,draft,Russian,
1625,"Sergey Sergeevich Prokofiev to Mme Burgières, 13 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 57",13 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Mme Burgières,not_stated,not_stated,New Orleans,New Orleans,original,letter,draft,English,Originator: 'Mme Burgières' (?).
1626,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 14 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 60",14 January 1921,exact,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,Sergey Sergeevich Prokofiev,not_stated,347 Blanchard Hall,Los Angeles,"347 Blanchard Hall, Los Angeles",original,telegram,typed,English,
1627,"Sergey Sergeevich Prokofiev to Jessica Colbert, 16 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 61",16 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Los Angeles,Los Angeles,Jessica Colbert,not_stated,not_stated,San Francisco,San Francisco,original,letter,draft,English,
1628,"Sergey Sergeevich Prokofiev to Sergey Sergeevich Prokofiev, 21 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 63",21 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,original,letter,handwritten,English,Originator; 'Ada Buramieres' (?)
1629,"Sergey Sergeevich Prokofiev to Cyrus McCormick, 21 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 65",21 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Chicago,Chicago,Cyrus McCormick,not_stated,not_stated,Chicago,Chicago,original,letter,draft,English,Typed draft.
1630,"Sergey Sergeevich Prokofiev to Ephraim Gottlieb, 30 January 1921","Box: 1; Folder: 1921, January","Binder XLI, page 78",30 January 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,New York,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,original,letter,draft,English,
1632,"Sergey Sergeevich Prokofiev to Leona Spitzer, 01 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 81",01 February 1921,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue & 9 Street,New York,"5 Avenue & 9 Street, New York",Leona Spitzer,not_stated,not_stated,San Jose,San Jose,original,letter,draft,English,
1633,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 01 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 88",01 February 1921,exact,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,Sergey Sergeevich Prokofiev,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",original,telegram,typed,English,
1635,"Sergey Sergeevich Prokofiev to A. M. Volkoff, 02 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 85.",02 February 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,New York,New York,A. M. Volkoff,not_stated,10 South LaSalle Street,Chicago,"10 South LaSalle Street, Chicago",original,letter,handwritten,Russian,
1636,"F. J. Wessels to Director, 03 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 86",03 February 1921,exact,F. J. Wessels,not_stated,not_stated,Chicago,Chicago,Director,not_stated,not_stated,New York,New York,original,letter,typed,English,
1637,"Leona Spitzer to Sergey Sergeevich Prokofiev, 08 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 94",08 February 1921,exact,Leona Spitzer,not_stated,53 North 9th Street,San Jose,"53 North 9th Street, San Jose",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
1638,"Sonia Brichant to Sergey Sergeevich Prokofiev, 09 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 89",09 February 1921,exact,Sonia Brichant,not_stated,not_stated,Brussels,Brussels,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
1639,"not_stated to Sergey Sergeevich Prokofiev, [10 February 1921]","Box: 1; Folder: 1921, February","Binder II, page 129",[10 February 1921],implied,not_stated,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,"Hotel National Upper, Bedford Place",London,"Hotel National Upper, Bedford Place, London",original,telegram,typed,English,"From ""Victoria."""
1640,"Motoo Ohtaguro to Sergey Sergeevich Prokofiev, 14 February 1921",Box: 26S; Folder:,"Binder XLI, page 107",14 February 1921,exact,Motoo Ohtaguro,not_stated,not_stated,Tokyo,Tokyo,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,Original: spa-tex-cor-ori-0030. 2 attachments: (1) empty card with handwritten text in English; (2) Lina Prokofiev's business card (Miss Linette Codina)
1641,"Dr. Philip Hussa to Sergey Sergeevich Prokofiev, 15 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 97",15 February 1921,exact,Dr. Philip Hussa,not_stated,8 West 40th Street,New York,"8 West 40th Street, New York",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,typed,English,
1642,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, 17 February 1921","Box: 1; Folder: 1921, February","Binder XLI, page 91",17 February 1921,exact,Fitzhugh Haensel,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,11 Great Marlborough Street,London,"11 Great Marlborough Street, London",original,letter,typed,English,
1644,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, 01 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 96",01 March 1921,exact,Fitzhugh Haensel,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,11 Great Marlborough Street,London,"11 Great Marlborough Street, London",original,letter,typed,English,
1646,"Sergey Sergeevich Prokofiev to Director, 06 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 98",06 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,19 Rue Ballu,Paris,"19 Rue Ballu, Paris",Director,not_stated,not_stated,Berlin,Berlin,original,letter,typed,Russian,
1647,"Sergey Sergeevich Prokofiev to Albert Coates, 09 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 99",09 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,Paris,Albert Coates,not_stated,not_stated,London,London,original,letter,draft,English,
1648,"Ephraim Gottlieb to Sergey Sergeevich Prokofiev, 11 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 103",11 March 1921,exact,Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
1649,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 11 March 1921",not_stated,"Binder XLIII, page 20",11 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,11 Rue Scribe,Paris,"11 Rue Scribe, Paris",Pierre Petrovich Souvchinsky,not_stated,not_stated,not_stated,not_stated,photocopy,letter,typed,Russian,
1650,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 11 March 1921",not_stated,"Binder XLIII, page 20",11 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,11 Rue Scribe,Paris,"11 Rue Scribe, Paris",Pierre Petrovich Souvchinsky,not_stated,not_stated,not_stated,not_stated,photocopy,letter,handwritten,Russian,
1651,"José Raoul Capablanca to Sergey Sergeevich Prokofiev, 14 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 119",14 March 1921,exact,José Raoul Capablanca,not_stated,not_stated,Havana,Havana,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,"Originator's address: 'Union Club, Habana'."
1652,"Sergey Sergeevich Prokofiev to Alexander Fedorovich Skliarevsky, 21 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 152",21 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,"Les Rochelets, St. Brévin-les-Pins",Alexander Fedorovich Skliarevsky,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,Date: '21/03/1921' or '21/05/1921'. More likely '21/03/1921'.
1653,"Sergey Sergeevich Prokofiev to Mme Staal, 24 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 109",24 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,"Les Rochelets, St. Brévin-les-Pins",Mme Staal,not_stated,not_stated,Paris,Paris,original,letter,handwritten,English,
1654,"Sergey Sergeevich Prokofiev to Adelina Avgustovna Iung, 24 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 114",24 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,Paris,Adelina Avgustovna Iung,not_stated,not_stated,St. Brévin-les-Pins,St. Brévin-les-Pins,original,letter,handwritten,Russian,
1655,"Sergey Sergeevich Prokofiev to Ephraim Gottlieb, 28 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 113",28 March 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,"Les Rochelets, St. Brévin-les-Pins",Ephraim Gottlieb,not_stated,not_stated,Chicago,Chicago,original,letter,draft,English,
1656,"not_stated to Sergey Sergeevich Prokofiev, 28 March 1921","Box: 1; Folder: 1921, March","Binder XLI, page 116",28 March 1921,exact,not_stated,not_stated,Cromwell Road,London,"Cromwell Road, London",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
1657,"Vera Janacopulos to Sergey Sergeevich Prokofiev, [24 March 1921]","Box: 1; Folder: 1921, March","Binder XLI, page 111",[24 March 1921],implied,Vera Janacopulos,not_stated,39 Rue de Rome,Paris,"39 Rue de Rome, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
1658,"not_stated to Sergey Sergeevich Prokofiev, 01 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 118",01 April 1921,exact,not_stated,not_stated,not_stated,not_stated,not_stated,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,"Les Rochelets, St. Brévin-les-Pins",original,letter,typed,English,
1659,"Sergey Sergeevich Prokofiev to Mme Sert, 02 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 122",02 April 1921,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,Paris,Mme Sert,not_stated,not_stated,Paris,Paris,original,letter,draft,French,
1660,"Boris de Schloezer to Sergey Sergeevich Prokofiev, [02 April 1921]","Box: 1; Folder: 1921, April","Binder XLI, page 34",[02 April 1921],implied,Boris de Schloezer,not_stated,not_stated,Helsinki,Helsinki,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,telegram,handwritten,French,
1661,"Boris de Schloezer to Sergey Sergeevich Prokofiev, 06 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 123",06 April 1921,exact,Boris de Schloezer,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
1662,"Valter Fedorovich Nuvel to Sergey Sergeevich Prokofiev, 09 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 124",09 April 1921,exact,Valter Fedorovich Nuvel,not_stated,13 Rue d'Alger,Paris,"13 Rue d'Alger, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
1663,"Sergey Sergeevich Prokofiev to Boris de Schloezer, 09 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 192",09 April 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,"Les Rochelets, St. Brévin-les-Pins",Boris de Schloezer,not_stated,not_stated,Paris,Paris,original,letter,handwritten,Russian,Date altered by hand 'August'.
1664,"Sergey Sergeevich Prokofiev to Albert Coates, 15 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 127",15 April 1921,exact,Sergey Sergeevich Prokofiev,not_stated,Les Rochelets,St. Brévin-les-Pins,"Les Rochelets, St. Brévin-les-Pins",Albert Coates,not_stated,not_stated,London,London,original,letter,draft,English,
1665,"Nikolai Titovich Kucheriavy to Sergey Sergeevich Prokofiev, 15 April 1921","Box: 1; Folder: 1921, April","Binder XLI, page 136",15 April 1921,exact,Nikolai Titovich Kucheriavy,not_stated,not_stated,Warsaw,Warsaw,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
